num_of_innings,total_runs,opponent_runs,game_id,game_date,game_location,game_attendance,is_top,team,season,opponent_innings_played,opponent,full_game_runs,opponent_full_game_runs,average_fgr,average_fgr_allowed,win_percentage,is_sec_matchup,sec_win_percentage,sec_average_fgr,sec_average_fgr_allowed,lag_average_fgr,lag_average_fgr_allowed,lag_win_percentage,lag_sec_win_percentage,lag_sec_average_fgr,lag_sec_average_fgr_allowed,game_count,is_power_5,most_recent_era,days_since_era_update,ly_era,conference
5,13,4,896031,2012-02-24,"Cathedral City, CA",623,1,Georgia,2012,5,UCLA,18.2,5.6,9.69,1.47,0.92,1,0.92,9.69,1.47,8.92,1.09,0.91,0.91,8.92,1.09,12,1,2.57,239,2.57,Pac-12
7,3,6,896211,2012-02-24,"Clearwater, Fla.",0,1,Mississippi St.,2012,6,Louisiana,3,7,4.98,2.8,0.7,1,0.7,4.98,2.8,5.2,2.33,0.78,0.78,5.2,2.33,10,0,1.75,239,1.75,Sun Belt
7,4,7,896004,2012-02-24,Corpus Christi,272,1,Ole Miss,2012,6,A&M-Corpus Christi,4,8.166666666666666,9.04,6.15,0.5,1,0.5,9.04,6.15,9.76,5.87,0.57,0.57,9.76,5.87,8,0,2.51,239,2.51,Southland
7,5,7,896216,2012-02-24,"Cathedral City, CA",450,0,Georgia,2012,7,Washington,5,7,9.33,1.9,0.85,1,0.85,9.33,1.9,9.69,1.47,0.92,0.92,9.69,1.47,13,1,3.45,239,3.45,Pac-12
7,9,4,896233,2012-02-25,"Tuscaloosa, Ala.",1427,1,Alabama,2012,7,East Carolina,9,4,9.35,2.73,1,1,1,9.35,2.73,9.38,2.61,1,1,9.38,2.61,11,0,1.46,240,1.46,C-USA
6,5,4,896242,2012-02-25,"Fayetteville, Ark.",0,0,Arkansas,2012,7,Jackson St.,5.833333333333333,4,9.22,2.91,0.82,1,0.82,9.22,2.91,9.56,2.8,0.8,0.8,9.56,2.8,11,0,3.35,240,3.35,SWAC
6,5,4,896350,2012-02-25,"Baton Rouge, La.",1268,0,LSU,2012,7,South Alabama,5.833333333333333,4,6.89,3.36,0.6,1,0.6,6.89,3.36,7,3.29,0.56,0.56,7,3.29,10,0,2.7,240,2.7,Sun Belt
6,2,0,896251,2012-02-25,"Baton Rouge, La.",1268,0,LSU,2012,7,McNeese,2.3333333333333335,0,6.47,3.05,0.64,1,0.64,6.47,3.05,6.89,3.36,0.6,0.6,6.89,3.36,11,0,2.37,240,2.37,Southland
8,1,2,896247,2012-02-25,"Statesboro, Ga.",0,1,Kentucky,2012,8,Ga. Southern,0.875,1.75,2.48,4.06,0.5,1,0.5,2.48,4.06,2.63,4.27,0.55,0.55,2.63,4.27,12,0,3.47,240,3.47,SoCon
6,3,2,896259,2012-02-25,"Tuscaloosa, AL",1427,0,Alabama,2012,7,North Dakota St.,3.5,2,8.86,2.67,1,1,1,8.86,2.67,9.35,2.73,1,1,9.35,2.73,12,0,3.98,240,3.98,Summit League
6,6,0,896333,2012-02-25,Fayetteville,474,0,Arkansas,2012,7,Northwestern St.,7,0,9.03,2.67,0.83,1,0.83,9.03,2.67,9.22,2.91,0.82,0.82,9.22,2.91,12,0,2.09,240,2.09,Southland
6,2,1,896498,2012-02-25,"Boca Raton, Fla.",0,0,Auburn,2012,7,FIU,2.3333333333333335,1,8.6,1.49,1,1,1,8.6,1.49,9.17,1.53,1,1,9.17,1.53,12,0,2.69,240,2.69,Sun Belt
7,4,1,896500,2012-02-25,"Boca Raton, Fla.",261,1,Auburn,2012,7,Michigan St.,4,1,8.25,1.45,1,1,1,8.25,1.45,8.6,1.49,1,1,8.6,1.49,13,1,3.79,240,3.79,Big Ten
6,3,2,896512,2012-02-25,"Cathedral City, Cali",0,0,Georgia,2012,7,Oklahoma,3.5,2,8.91,1.9,0.86,1,0.86,8.91,1.9,9.33,1.9,0.85,0.85,9.33,1.9,14,1,1.82,240,1.82,Big 12
7,2,3,896541,2012-02-25,"Clearwater, Fla.",107,0,Mississippi St.,2012,7,DePaul,2,3,4.71,2.82,0.64,1,0.64,4.71,2.82,4.98,2.8,0.7,0.7,4.98,2.8,11,0,2.79,240,2.79,AAC
6,6,0,896544,2012-02-25,"Clearwater, Fla.",234,0,Tennessee,2012,7,Illinois St.,7,0,5.66,3.21,0.73,1,0.73,5.66,3.21,5.52,3.53,0.7,0.7,5.52,3.53,11,0,3.23,240,3.23,MVC
7,3,2,896545,2012-02-25,"Clearwater, Fla.",245,1,Tennessee,2012,7,Hofstra,3,2,5.44,3.11,0.75,1,0.75,5.44,3.11,5.66,3.21,0.73,0.73,5.66,3.21,12,0,1.64,240,1.64,CAA
6,9,5,896711,2012-02-25,"Statesboro, Ga.",0,0,Kentucky,2012,7,Radford,10.5,5,3.1,4.14,0.54,1,0.54,3.1,4.14,2.48,4.06,0.5,0.5,2.48,4.06,13,0,2.18,240,2.18,Big South
7,3,0,896664,2012-02-25,"Palm Springs, Calif.",323,1,Florida,2012,7,Boise St.,3,0,9.83,1.51,0.93,1,0.93,9.83,1.51,10.36,1.62,0.92,0.92,10.36,1.62,14,0,3.52,240,3.52,WAC
6,7,4,896388,2012-02-25,"Columbia, SC",0,0,South Carolina,2012,7,App State,8.166666666666666,4,9.76,3.71,0.71,1,0.71,9.76,3.71,10.03,3.66,0.67,0.67,10.03,3.66,7,0,2.93,240,2.93,SoCon
7,5,3,896735,2012-02-25,"Clearwater, Fla.",107,1,Mississippi St.,2012,7,Georgia Tech,5,3,4.74,2.83,0.67,1,0.67,4.74,2.83,4.71,2.82,0.64,0.64,4.71,2.82,12,1,2.37,240,2.37,ACC
6,8,1,896456,2012-02-25,"Columbia, SC",572,0,South Carolina,2012,7,Presbyterian,9.333333333333334,1,9.71,3.37,0.75,1,0.75,9.71,3.37,9.76,3.71,0.71,0.71,9.76,3.71,8,0,1.9,240,1.9,Big South
6,2,0,896756,2012-02-26,"Baton Rouge, La.",1065,0,LSU,2012,7,Alcorn,2.3333333333333335,0,6.13,2.8,0.67,1,0.67,6.13,2.8,6.47,3.05,0.64,0.64,6.47,3.05,12,0,4.94,241,4.94,SWAC
7,4,2,896764,2012-02-26,"Columbia, SC",357,1,South Carolina,2012,7,George Washington,4,2,9.07,3.22,0.78,1,0.78,9.07,3.22,9.71,3.37,0.75,0.75,9.71,3.37,9,0,3.6,241,3.6,Atlantic 10
6,1,0,896789,2012-02-26,"Baton Rouge, La.",1065,0,LSU,2012,7,South Alabama,1.1666666666666667,0,5.75,2.58,0.69,1,0.69,5.75,2.58,6.13,2.8,0.67,0.67,6.13,2.8,13,0,2.7,241,2.7,Sun Belt
7,1,3,896974,2012-02-26,"Clearwater, Fla.",0,1,Mississippi St.,2012,6,Michigan,1,3.5,4.45,2.88,0.62,1,0.62,4.45,2.88,4.74,2.83,0.67,0.67,4.74,2.83,13,1,1.69,241,1.69,Big Ten
6,10,2,896944,2012-02-26,"Boca Raton, Fla.",544,0,Auburn,2012,6,LMU (CA),11.666666666666666,2.3333333333333335,8.49,1.51,1,1,1,8.49,1.51,8.25,1.45,1,1,8.25,1.45,14,0,2.96,241,2.96,Pacific Coast Softball
6,5,0,896975,2012-02-26,"Clearwater, Fla.",311,0,Tennessee,2012,7,Massachusetts,5.833333333333333,0,5.47,2.87,0.77,1,0.77,5.47,2.87,5.44,3.11,0.75,0.75,5.44,3.11,13,0,1.63,241,1.63,Atlantic 10
8,4,3,897013,2012-02-26,"Fayetteville, Ark",310,0,Arkansas,2012,8,Jackson St.,3.5,2.625,8.61,2.66,0.85,1,0.85,8.61,2.66,9.03,2.67,0.83,0.83,9.03,2.67,13,0,3.35,241,3.35,SWAC
4,8,0,896792,2012-02-26,"TUSCALOOSA, Ala.",2423,0,Alabama,2012,5,SIUE,14,0,9.26,2.47,1,1,1,9.26,2.47,8.86,2.67,1,1,8.86,2.67,13,0,3.33,241,3.33,OVC
7,0,2,897203,2012-02-28,"Columbia, SC",0,0,South Carolina,2012,7,Charleston So.,0,2,8.17,3.1,0.7,1,0.7,8.17,3.1,9.07,3.22,0.78,0.78,9.07,3.22,10,0,3.65,243,3.65,Big South
4,11,2,897221,2012-02-28,"Columbia, SC",337,0,South Carolina,2012,5,Charleston So.,19.25,2.8,9.17,3.07,0.73,1,0.73,9.17,3.07,8.17,3.1,0.7,0.7,8.17,3.1,11,0,3.65,243,3.65,Big South
6,11,2,897271,2012-02-29,"Jackson, MS",49,1,Mississippi St.,2012,6,Jackson St.,12.833333333333334,2.3333333333333335,5.05,2.85,0.64,1,0.64,5.05,2.85,4.45,2.88,0.62,0.62,4.45,2.88,14,0,3.35,244,3.35,SWAC
4,14,1,897285,2012-02-29,"Athens, Ga.",235,0,Georgia,2012,5,Gardner-Webb,24.5,1.4,9.95,1.87,0.87,1,0.87,9.95,1.87,8.91,1.9,0.86,0.86,8.91,1.9,15,0,3.62,244,3.62,Big South
7,13,7,897278,2012-02-29,"Charlotte, N.C.",111,1,South Carolina,2012,7,Charlotte,13,7,9.49,3.4,0.75,1,0.75,9.49,3.4,9.17,3.07,0.73,0.73,9.17,3.07,12,0,3.35,244,3.35,Atlantic 10
8,2,1,897383,2012-03-01,"Gainesville, Fla.",492,0,Florida,2012,8,Eastern Mich.,1.75,0.875,9.29,1.46,0.93,1,0.93,9.29,1.46,9.83,1.51,0.93,0.93,9.83,1.51,15,0,3.03,245,3.03,MAC
6,9,6,897502,2012-03-02,"Oxford, Miss.",199,0,Ole Miss,2012,7,Chattanooga,10.5,6,9.21,6.14,0.56,1,0.56,9.21,6.14,9.04,6.15,0.5,0.5,9.04,6.15,9,0,2.55,246,2.55,SoCon
6,5,4,897473,2012-03-02,Fayetteville Ark,200,0,Arkansas,2012,7,Drake,5.833333333333333,4,8.41,2.76,0.86,1,0.86,8.41,2.76,8.61,2.66,0.85,0.85,8.61,2.66,14,0,2.42,246,2.42,MVC
4,16,0,897474,2012-03-02,"Gainesville, Fla.",672,0,Florida,2012,5,Eastern Mich.,28,0,10.46,1.37,0.94,1,0.94,10.46,1.37,9.29,1.46,0.93,0.93,9.29,1.46,16,0,3.03,246,3.03,MAC
7,0,7,897484,2012-03-02,"Norman, Okla.",647,1,LSU,2012,6,Oklahoma,0,8.166666666666666,5.34,2.98,0.64,1,0.64,5.34,2.98,5.75,2.58,0.69,0.69,5.75,2.58,14,1,1.82,246,1.82,Big 12
4,19,1,897486,2012-03-02,"TUSCALOOSA, Ala.",2184,0,Alabama,2012,5,Maryland,33.25,1.4,10.97,2.39,1,1,1,10.97,2.39,9.26,2.47,1,1,9.26,2.47,14,1,1.84,246,1.84,ACC
4,9,0,897510,2012-03-02,"Gainesville, Fla.",534,0,Florida,2012,5,Gardner-Webb,15.75,0,10.77,1.29,0.94,1,0.94,10.77,1.29,10.46,1.37,0.94,0.94,10.46,1.37,17,0,3.62,246,3.62,Big South
4,12,1,897527,2012-03-02,"Athens, Ga.",0,0,Georgia,2012,5,Rutgers,21,1.4,10.64,1.84,0.88,1,0.88,10.64,1.84,9.95,1.87,0.87,0.87,9.95,1.87,16,1,5.46,246,5.46,AAC
7,1,5,897505,2012-03-02,"Oxford, Miss.",199,0,Ole Miss,2012,7,Troy,1,5,8.38,6.02,0.5,1,0.5,8.38,6.02,9.21,6.14,0.56,0.56,9.21,6.14,10,0,2.99,246,2.99,Sun Belt
6,4,2,897469,2012-03-02,"Athens, Ga.",252,0,Georgia,2012,7,Cleveland St.,4.666666666666667,2,10.29,1.85,0.88,1,0.88,10.29,1.85,10.64,1.84,0.88,0.88,10.64,1.84,17,0,2.19,246,2.19,Horizon
7,0,4,897672,2012-03-02,"Kissimmee, Fla.",122,0,Auburn,2012,7,Michigan,0,4,7.93,1.68,0.93,1,0.93,7.93,1.68,8.49,1.51,1,1,8.49,1.51,15,1,1.69,246,1.69,Big Ten
6,5,0,897678,2012-03-02,"Kissimmee, Fla.",113,0,Auburn,2012,7,Syracuse,5.833333333333333,0,7.8,1.57,0.94,1,0.94,7.8,1.57,7.93,1.68,0.93,0.93,7.93,1.68,16,1,1.95,246,1.95,AAC
6,8,1,897686,2012-03-02,"Lafayette, La.",0,0,Kentucky,2012,7,SFA,9.333333333333334,1,3.55,3.91,0.57,1,0.57,3.55,3.91,3.1,4.14,0.54,0.54,3.1,4.14,14,0,3.54,246,3.54,Southland
7,2,3,897687,2012-03-02,"Lafayette, La.",0,1,Kentucky,2012,7,A&M-Corpus Christi,2,3,3.44,3.85,0.53,1,0.53,3.44,3.85,3.55,3.91,0.57,0.57,3.55,3.91,15,0,2.51,246,2.51,Southland
6,2,1,897798,2012-03-02,"Riverside, CA",0,0,South Carolina,2012,7,Portland St.,2.3333333333333335,1,8.94,3.21,0.77,1,0.77,8.94,3.21,9.49,3.4,0.75,0.75,9.49,3.4,13,0,2.06,246,2.06,Pacific Coast Softball
4,11,1,897540,2012-03-02,"Starkville, Miss.",97,0,Mississippi St.,2012,5,Columbia,19.25,1.4,5.99,2.75,0.67,1,0.67,5.99,2.75,5.05,2.85,0.64,0.64,5.05,2.85,15,0,3.01,246,3.01,Ivy League
4,8,0,897561,2012-03-02,"Starkville, Miss.",63,0,Mississippi St.,2012,5,Louisiana Tech,14,0,6.49,2.58,0.69,1,0.69,6.49,2.58,5.99,2.75,0.67,0.67,5.99,2.75,16,0,4,246,4,WAC
5,13,4,897803,2012-03-02,"Riverside, CA",132,1,South Carolina,2012,5,Maine,18.2,5.6,9.6,3.38,0.79,1,0.79,9.6,3.38,8.94,3.21,0.77,0.77,8.94,3.21,14,0,3.74,246,3.74,America East
6,8,6,897811,2012-03-03,"Fayetteville, Ark.",522,0,Arkansas,2012,7,Drake,9.333333333333334,6,8.47,2.98,0.87,1,0.87,8.47,2.98,8.41,2.76,0.86,0.86,8.41,2.76,15,0,2.42,247,2.42,MVC
8,0,1,898161,2012-03-03,"Kissimmee, Fla.",154,1,Auburn,2012,8,North Carolina,0,0.875,7.34,1.53,0.88,1,0.88,7.34,1.53,7.8,1.57,0.94,0.94,7.8,1.57,17,0,2.48,247,2.48,ACC
7,9,1,897831,2012-03-03,"TUSCALOOSA, Ala.",1344,1,Alabama,2012,7,Maryland,9,1,10.84,2.3,1,1,1,10.84,2.3,10.97,2.39,1,1,10.97,2.39,15,1,1.84,247,1.84,ACC
6,8,0,897832,2012-03-03,"TUSCALOOSA, Ala.",1344,0,Alabama,2012,6,Massachusetts,9.333333333333334,0,10.74,2.15,1,1,1,10.74,2.15,10.84,2.3,1,1,10.84,2.3,16,0,1.63,247,1.63,Atlantic 10
6,5,2,897835,2012-03-03,"Athens, Ga.",262,0,Georgia,2012,7,Minnesota,5.833333333333333,2,10.04,1.86,0.89,1,0.89,10.04,1.86,10.29,1.85,0.88,0.88,10.29,1.85,18,1,3,247,3,Big Ten
5,8,0,897855,2012-03-03,"Gainesville, Fla.",937,0,Florida,2012,5,Tennessee St.,11.2,0,10.8,1.22,0.94,1,0.94,10.8,1.22,10.77,1.29,0.94,0.94,10.77,1.29,18,0,6.85,247,6.85,OVC
4,14,0,897866,2012-03-03,"Gainesville, Fla.",623,0,Florida,2012,5,Gardner-Webb,24.5,0,11.52,1.16,0.95,1,0.95,11.52,1.16,10.8,1.22,0.94,0.94,10.8,1.22,19,0,3.62,247,3.62,Big South
6,6,0,897880,2012-03-03,"Oxford, Miss.",245,0,Ole Miss,2012,7,Belmont,7,0,8.26,5.48,0.55,1,0.55,8.26,5.48,8.38,6.02,0.5,0.5,8.38,6.02,11,0,5.01,247,5.01,ASUN
6,7,0,897895,2012-03-03,"Knoxville, Tenn.",1259,0,Tennessee,2012,7,Memphis,8.166666666666666,0,5.66,2.67,0.79,1,0.79,5.66,2.67,5.47,2.87,0.77,0.77,5.47,2.87,14,0,1.81,247,1.81,C-USA
6,8,0,897812,2012-03-03,"Knoxville, Tenn.",1259,0,Tennessee,2012,6,ETSU,9.333333333333334,0,5.9,2.49,0.8,1,0.8,5.9,2.49,5.66,2.67,0.79,0.79,5.66,2.67,15,0,5.27,247,5.27,ASUN
7,3,1,897908,2012-03-03,"FAYETTEVILLE, ARK",200,0,Arkansas,2012,7,Butler,3,1,8.13,2.85,0.88,1,0.88,8.13,2.85,8.47,2.98,0.87,0.87,8.47,2.98,16,0,1.98,247,1.98,Horizon
7,9,4,897851,2012-03-03,"Riverside, CA",0,1,South Carolina,2012,7,UC Riverside,9,4,9.56,3.42,0.8,1,0.8,9.56,3.42,9.6,3.38,0.79,0.79,9.6,3.38,15,0,5.6,247,5.6,Big West
6,10,2,898170,2012-03-03,"Lafayette, La",0,0,Kentucky,2012,6,SFA,11.666666666666666,2.3333333333333335,3.96,3.76,0.56,1,0.56,3.96,3.76,3.44,3.85,0.53,0.53,3.44,3.85,16,0,3.54,247,3.54,Southland
7,11,1,898173,2012-03-03,"Lake Buena Vista, FL",215,1,Auburn,2012,7,UCLA,11,1,7.54,1.5,0.89,1,0.89,7.54,1.5,7.34,1.53,0.88,0.88,7.34,1.53,18,1,2.57,247,2.57,Pac-12
7,7,4,898185,2012-03-03,"Oklahoma City, Okla.",1137,1,LSU,2012,7,Oklahoma St.,7,4,5.45,3.05,0.67,1,0.67,5.45,3.05,5.34,2.98,0.64,0.64,5.34,2.98,15,1,2.23,247,2.23,Big 12
7,0,5,898186,2012-03-03,"Oklahoma City, Okla.",1137,0,LSU,2012,7,Oklahoma,0,5,5.11,3.17,0.62,1,0.62,5.11,3.17,5.45,3.05,0.67,0.67,5.45,3.05,16,1,1.82,247,1.82,Big 12
7,3,5,898197,2012-03-03,"Oxford, Miss.",245,0,Ole Miss,2012,7,Chattanooga,3,5,7.82,5.44,0.5,1,0.5,7.82,5.44,8.26,5.48,0.55,0.55,8.26,5.48,12,0,2.55,247,2.55,SoCon
6,7,3,897842,2012-03-03,"Athens, Ga.",317,0,Georgia,2012,7,Ohio,8.166666666666666,3,9.94,1.92,0.89,1,0.89,9.94,1.92,10.04,1.86,0.89,0.89,10.04,1.86,19,0,3.97,247,3.97,MAC
6,12,4,897951,2012-03-03,"Starkville, Miss.",151,0,Mississippi St.,2012,6,Columbia,14,4.666666666666667,6.94,2.7,0.71,1,0.71,6.94,2.7,6.49,2.58,0.69,0.69,6.49,2.58,17,0,3.01,247,3.01,Ivy League
7,4,5,897956,2012-03-03,"Lafayette, La.",0,0,Kentucky,2012,7,Louisiana,4,5,3.96,3.83,0.53,1,0.53,3.96,3.83,3.96,3.76,0.56,0.56,3.96,3.76,17,0,1.75,247,1.75,Sun Belt
5,8,0,897990,2012-03-03,"Starkville, Miss.",179,0,Mississippi St.,2012,5,Eastern Ill.,11.2,0,7.17,2.55,0.72,1,0.72,7.17,2.55,6.94,2.7,0.71,0.71,6.94,2.7,18,0,1.46,247,1.46,OVC
6,4,1,898279,2012-03-04,"TUSCALOOSA, Ala.",2446,0,Alabama,2012,7,UAB,4.666666666666667,1,10.39,2.09,1,1,1,10.39,2.09,10.74,2.15,1,1,10.74,2.15,17,0,1.82,248,1.82,C-USA
6,4,0,898282,2012-03-04,"Gainesville, Fla.",840,0,Florida,2012,7,Campbell,4.666666666666667,0,11.18,1.1,0.95,1,0.95,11.18,1.1,11.52,1.16,0.95,0.95,11.52,1.16,20,0,3.08,248,3.08,ASUN
10,0,1,898289,2012-03-04,"Stillwater, Okla.",322,1,LSU,2012,10,Oklahoma St.,0,0.7,4.81,3.03,0.59,1,0.59,4.81,3.03,5.11,3.17,0.62,0.62,5.11,3.17,17,1,2.23,248,2.23,Big 12
6,2,0,898292,2012-03-04,"Athens, Ga.",206,0,Georgia,2012,7,Mercer,2.3333333333333335,0,9.56,1.82,0.9,1,0.9,9.56,1.82,9.94,1.92,0.89,0.89,9.94,1.92,20,0,2.17,248,2.17,ASUN
4,8,0,898300,2012-03-04,"Knoxville, Tenn.",1052,0,Tennessee,2012,5,Murray St.,14,0,6.41,2.33,0.81,1,0.81,6.41,2.33,5.9,2.49,0.8,0.8,5.9,2.49,16,0,5.17,248,5.17,OVC
6,11,5,898306,2012-03-04,"Starkville, Miss.",128,0,Mississippi St.,2012,7,Samford,12.833333333333334,5,7.47,2.68,0.74,1,0.74,7.47,2.68,7.17,2.55,0.72,0.72,7.17,2.55,19,0,5.28,248,5.28,SoCon
8,6,5,898354,2012-03-04,"Fayetteville, Ark.",427,0,Arkansas,2012,8,Butler,5.25,4.375,7.96,2.94,0.88,1,0.88,7.96,2.94,8.13,2.85,0.88,0.88,8.13,2.85,17,0,1.98,248,1.98,Horizon
5,9,1,898614,2012-03-04,"Lafayette, La.",0,0,Kentucky,2012,5,Nicholls,12.6,1.4,4.44,3.69,0.56,1,0.56,4.44,3.69,3.96,3.83,0.53,0.53,3.96,3.83,18,0,4,248,4,Southland
6,3,2,898637,2012-03-04,"Riverside, CA",537,0,South Carolina,2012,7,UC Davis,3.5,2,9.18,3.34,0.81,1,0.81,9.18,3.34,9.56,3.42,0.8,0.8,9.56,3.42,16,0,2.99,248,2.99,Big West
9,1,2,898604,2012-03-04,"Kissimmee, Fla.",217,0,Auburn,2012,9,Penn St.,0.7777777777777778,1.5555555555555556,7.18,1.51,0.84,1,0.84,7.18,1.51,7.54,1.5,0.89,0.89,7.54,1.5,19,1,1.99,248,1.99,Big Ten
6,6,3,898298,2012-03-04,"Knoxville, Tenn.",1052,0,Tennessee,2012,7,Middle Tenn.,7,3,6.44,2.37,0.82,1,0.82,6.44,2.37,6.41,2.33,0.81,0.81,6.41,2.33,17,0,5.03,248,5.03,Sun Belt
6,3,1,898324,2012-03-04,"Fayetteville, Ark.",0,0,Arkansas,2012,7,IUPUI,3.5,1,7.71,2.83,0.89,1,0.89,7.71,2.83,7.96,2.94,0.88,0.88,7.96,2.94,18,0,5.05,248,5.05,Summit League
6,5,0,898352,2012-03-04,"Oxford, Miss.",118,0,Ole Miss,2012,7,Belmont,5.833333333333333,0,7.67,5.02,0.54,1,0.54,7.67,5.02,7.82,5.44,0.5,0.5,7.82,5.44,13,0,5.01,248,5.01,ASUN
7,5,6,898926,2012-03-06,"Conway, Ark.",438,1,Ole Miss,2012,7,Central Ark.,5,6,7.48,5.09,0.5,1,0.5,7.48,5.09,7.67,5.02,0.54,0.54,7.67,5.02,14,0,2.73,250,2.73,Southland
6,8,0,899223,2012-03-07,"Athens, Ga.",302,0,Georgia,2012,6,Furman,9.333333333333334,0,9.55,1.74,0.9,1,0.9,9.55,1.74,9.56,1.82,0.9,0.9,9.56,1.82,21,0,4.24,251,4.24,SoCon
5,10,2,899232,2012-03-07,"Thibodaux, La.",465,1,LSU,2012,5,Nicholls,14,2.8,5.32,3.01,0.61,1,0.61,5.32,3.01,4.81,3.03,0.59,0.59,4.81,3.03,18,0,4,251,4,Southland
6,7,3,899254,2012-03-07,"TUSCALOOSA, Ala.",2377,0,Alabama,2012,7,Samford,8.166666666666666,3,10.26,2.14,1,1,1,10.26,2.14,10.39,2.09,1,1,10.39,2.09,18,0,5.28,251,5.28,SoCon
7,1,2,899255,2012-03-07,"Conway, SC",353,1,South Carolina,2012,7,Coastal Carolina,1,2,8.7,3.26,0.76,1,0.76,8.7,3.26,9.18,3.34,0.81,0.81,9.18,3.34,17,0,3.47,251,3.47,Big South
5,13,0,899240,2012-03-07,"Fayettevile,Ark.",0,1,Ole Miss,2012,5,Arkansas,18.2,0,8.19,4.75,0.53,1,0.53,8.19,4.75,7.48,5.09,0.5,0.5,7.48,5.09,15,1,4.77,251,4.77,SEC
5,0,13,899240,2012-03-07,"Fayettevile,Ark.",0,0,Arkansas,2012,5,Ole Miss,0,18.2,7.31,3.64,0.84,1,0.84,7.31,3.64,7.71,2.83,0.89,0.89,7.71,2.83,19,1,4.64,251,4.64,SEC
7,1,0,899330,2012-03-07,"Starkville, Miss.",0,1,Florida,2012,7,Mississippi St.,1,0,10.69,1.05,0.95,1,0.95,10.69,1.05,11.18,1.1,0.95,0.95,11.18,1.1,21,1,4.9,251,4.9,SEC
7,0,1,899330,2012-03-07,"Starkville, Miss.",0,0,Mississippi St.,2012,7,Florida,0,1,7.1,2.59,0.7,1,0.7,7.1,2.59,7.47,2.68,0.74,0.74,7.47,2.68,20,1,2.16,251,2.16,SEC
7,8,5,899370,2012-03-07,"Starkville, Miss.",319,1,Florida,2012,7,Mississippi St.,8,5,10.57,1.23,0.95,1,0.95,10.57,1.23,10.69,1.05,0.95,0.95,10.69,1.05,22,1,4.9,251,4.9,SEC
7,5,8,899370,2012-03-07,"Starkville, Miss.",319,0,Mississippi St.,2012,7,Florida,5,8,7,2.85,0.67,1,0.67,7,2.85,7.1,2.59,0.7,0.7,7.1,2.59,21,1,2.16,251,2.16,SEC
6,6,4,900056,2012-03-09,"Stanford, Calif.",85,0,Ole Miss,2012,7,Cal Poly,7,4,8.12,4.7,0.56,1,0.56,8.12,4.7,8.19,4.75,0.53,0.53,8.19,4.75,16,0,4.55,253,4.55,Big West
8,5,4,899734,2012-03-09,"Columbia, SC",389,1,Arkansas,2012,8,South Carolina,4.375,3.5,7.16,3.64,0.85,1,0.85,7.16,3.64,7.31,3.64,0.84,0.84,7.31,3.64,20,1,3.31,253,3.31,SEC
8,4,5,899734,2012-03-09,"Columbia, SC",389,0,South Carolina,2012,8,Arkansas,3.5,4.375,8.41,3.32,0.72,1,0.72,8.41,3.32,8.7,3.26,0.76,0.76,8.7,3.26,18,1,4.77,253,4.77,SEC
7,0,1,899751,2012-03-09,"Knoxville, Tenn.",1613,1,Florida,2012,7,Tennessee,0,1,10.11,1.22,0.91,1,0.91,10.11,1.22,10.57,1.23,0.95,0.95,10.57,1.23,23,1,1.86,253,1.86,SEC
7,1,0,899751,2012-03-09,"Knoxville, Tenn.",1613,0,Tennessee,2012,7,Florida,1,0,6.14,2.24,0.83,1,0.83,6.14,2.24,6.44,2.37,0.82,0.82,6.44,2.37,18,1,2.16,253,2.16,SEC
7,3,5,899754,2012-03-09,"Starkville, Miss.",209,1,Georgia,2012,6,Mississippi St.,3,5.833333333333333,9.26,1.92,0.86,1,0.86,9.26,1.92,9.55,1.74,0.9,0.9,9.55,1.74,22,1,4.9,253,4.9,SEC
6,5,3,899754,2012-03-09,"Starkville, Miss.",209,0,Mississippi St.,2012,7,Georgia,5.833333333333333,3,6.94,2.86,0.68,1,0.68,6.94,2.86,7,2.85,0.67,0.67,7,2.85,22,1,2.19,253,2.19,SEC
6,6,3,899785,2012-03-09,"Baton Rouge, La.",992,0,LSU,2012,7,Troy,7,3,5.41,3.01,0.63,1,0.63,5.41,3.01,5.32,3.01,0.61,0.61,5.32,3.01,19,0,2.99,253,2.99,Sun Belt
6,2,0,899769,2012-03-09,"Baton Rouge, La.",992,0,LSU,2012,7,Mississippi Val.,2.3333333333333335,0,5.25,2.86,0.65,1,0.65,5.25,2.86,5.41,3.01,0.63,0.63,5.41,3.01,20,0,3.65,253,3.65,SWAC
9,3,1,899732,2012-03-09,"Lexington, Ky.",1063,1,Alabama,2012,9,Kentucky,2.3333333333333335,0.7777777777777778,9.85,2.07,1,1,1,9.85,2.07,10.26,2.14,1,1,10.26,2.14,19,1,2.41,253,2.41,SEC
9,1,3,899732,2012-03-09,"Lexington, Ky.",1063,0,Kentucky,2012,9,Alabama,0.7777777777777778,2.3333333333333335,4.25,3.62,0.53,1,0.53,4.25,3.62,4.44,3.69,0.56,0.56,4.44,3.69,19,0,1.69,253,1.69,SEC
7,3,0,899752,2012-03-09,"Auburn, Ala.",125,1,Auburn,2012,7,George Washington,3,0,6.98,1.43,0.85,1,0.85,6.98,1.43,7.18,1.51,0.84,0.84,7.18,1.51,20,0,3.6,253,3.6,Atlantic 10
5,5,13,899770,2012-03-09,"Stanford, Calif.",231,1,Ole Miss,2012,5,Stanford,7,18.2,8.05,5.5,0.53,1,0.53,8.05,5.5,8.12,4.7,0.56,0.56,8.12,4.7,17,1,1.96,253,1.96,Pac-12
